DRS,DISTRICT,PERIODE,temperature_moyenne,temperature_max,temperature_min,precipitation,humidite,vent,rayonnement_solaire
DRS Tambacounda,Tambacounda,2021-08-01,26.92,30.44,23.97,277.34,86.61,1.77,5.27
DRS Tambacounda,Tambacounda,2021-09-01,27.04,30.43,24.02,198.54,87.1,1.44,5.62
DRS Tambacounda,Tambacounda,2021-10-01,27.13,31.47,23.33,69.53,81.31,1.27,5.25
DRS Tambacounda,Tambacounda,2021-11-01,26.47,32.98,21.18,1.8,68.69,1.6,5.35
DRS Tambacounda,Tambacounda,2021-12-01,25.5,33.99,18.85,0.0,42.46,2.63,5.02
DRS Tambacounda,Tambacounda,2022-01-01,26.11,35.62,18.03,0.0,24.01,3.22,5.53
DRS Tambacounda,Tambacounda,2022-02-01,28.28,38.1,19.84,0.0,15.54,3.36,6.21
DRS Tambacounda,Tambacounda,2022-03-01,31.42,40.75,22.66,0.0,13.67,3.08,6.54
DRS Tambacounda,Tambacounda,2022-04-01,34.26,43.04,25.5,0.0,16.91,2.98,7.06
DRS Tambacounda,Tambacounda,2022-05-01,34.34,42.09,26.48,33.33,28.18,2.68,6.56
DRS Tambacounda,Tambacounda,2022-06-01,30.96,36.68,25.95,90.88,59.0,2.89,5.95
DRS Tambacounda,Tambacounda,2022-07-01,28.24,32.57,24.75,173.98,77.54,2.53,5.29
DRS Tambacounda,Tambacounda,2022-08-01,26.79,30.34,23.81,307.31,86.48,2.1,4.99
DRS Tambacounda,Tambacounda,2022-09-01,26.55,29.71,23.85,250.89,88.46,1.44,5.31
DRS Tambacounda,Tambacounda,2022-10-01,26.67,30.84,23.11,84.1,83.56,1.25,5.43
DRS Tambacounda,Tambacounda,2022-11-01,23.5,30.22,17.93,0.0,67.23,1.68,5.35
DRS Tambacounda,Tambacounda,2022-12-01,23.89,32.57,17.08,7.63,53.45,2.33,5.13
DRS Tambacounda,Tambacounda,2023-01-01,24.61,34.29,16.77,0.0,30.87,3.08,5.43
DRS Tambacounda,Tambacounda,2023-02-01,29.21,38.85,20.8,0.0,20.73,3.0,5.84
DRS Tambacounda,Tambacounda,2023-03-01,31.83,41.49,22.42,0.0,17.57,2.59,6.97
DRS Tambacounda,Tambacounda,2023-04-01,34.31,42.66,25.85,0.0,20.18,2.99,7.07
DRS Tambacounda,Tambacounda,2023-05-01,35.1,41.9,28.23,1.66,30.58,3.02,6.28
DRS Tambacounda,Tambacounda,2023-06-01,32.49,38.73,27.01,88.43,52.21,3.14,6.09
DRS Tambacounda,Tambacounda,2023-07-01,28.89,33.12,25.37,197.36,77.1,2.11,5.72
DRS Tambacounda,Tambacounda,2023-08-01,27.95,31.81,24.72,240.26,83.45,2.08,5.41
DRS Tambacounda,Tambacounda,2023-09-01,27.58,31.09,24.55,150.65,85.9,1.48,5.31
DRS Tambacounda,Tambacounda,2023-10-01,27.55,31.89,24.01,87.61,82.36,1.3,5.42
DRS Tambacounda,Tambacounda,2023-11-01,26.7,35.3,19.28,1.07,52.34,1.64,5.58
DRS Tambacounda,Tambacounda,2023-12-01,25.58,35.6,17.56,0.0,26.58,2.69,5.28
DRS Tambacounda,Tambacounda,2024-01-01,27.41,37.38,18.9,0.0,18.64,2.85,5.48
DRS Tambacounda,Tambacounda,2024-02-01,29.9,40.15,20.76,0.0,10.06,3.3,6.18
DRS Tambacounda,Tambacounda,2024-03-01,32.77,42.24,23.81,0.0,15.1,2.77,6.56
DRS Tambacounda,Tambacounda,2024-04-01,35.51,44.0,26.85,0.05,19.28,2.97,6.89
DRS Tambacounda,Tambacounda,2024-05-01,36.23,43.96,28.32,7.37,26.86,2.95,6.84
DRS Tambacounda,Tambacounda,2024-06-01,33.0,39.73,27.0,97.91,46.85,2.99,6.05
DRS Tambacounda,Tambacounda,2024-07-01,29.32,33.99,25.59,126.51,73.75,2.79,4.8
DRS Tambacounda,Tambacounda,2024-08-01,27.71,31.56,24.64,231.12,84.03,2.41,5.0
DRS Tambacounda,Tambacounda,2024-09-01,27.02,30.52,24.21,260.07,86.9,1.76,4.87
DRS Tambacounda,Tambacounda,2024-10-01,27.11,31.46,23.35,55.14,81.82,1.4,5.33
DRS Tambacounda,Tambacounda,2024-11-01,25.53,33.7,19.38,0.0,64.39,1.88,5.7
DRS Tambacounda,Tambacounda,2024-12-01,24.34,33.12,17.57,0.15,41.05,3.04,4.73
DRS Thies,Joal-Fadiouth,2021-01-01,23.04,28.39,18.86,0.01,53.63,3.86,5.45
DRS Thies,Joal-Fadiouth,2021-02-01,23.15,30.13,18.97,3.36,52.84,3.65,5.52
DRS Thies,Joal-Fadiouth,2021-03-01,22.66,29.4,18.63,4.88,63.59,3.87,6.91
DRS Thies,Joal-Fadiouth,2021-04-01,23.44,30.37,19.6,0.74,70.06,3.51,7.27
DRS Thies,Joal-Fadiouth,2021-05-01,23.48,28.3,20.56,1.67,74.73,3.67,6.85
DRS Thies,Joal-Fadiouth,2021-06-01,26.34,29.02,24.43,45.86,78.65,3.29,6.24
DRS Thies,Joal-Fadiouth,2021-07-01,27.5,29.28,26.14,91.25,78.29,3.59,6.31
DRS Thies,Joal-Fadiouth,2021-08-01,27.66,29.06,26.61,265.27,82.89,3.36,5.61
DRS Thies,Joal-Fadiouth,2021-09-01,28.13,29.61,26.92,246.55,81.8,2.54,5.91
DRS Thies,Joal-Fadiouth,2021-10-01,28.46,30.51,26.82,70.46,76.91,2.54,5.47
DRS Thies,Joal-Fadiouth,2021-11-01,27.45,30.73,24.91,5.2,71.29,2.76,5.43
DRS Thies,Joal-Fadiouth,2021-12-01,25.28,29.52,21.63,3.82,59.83,2.95,4.73
DRS Thies,Joal-Fadiouth,2022-01-01,24.56,29.19,20.77,1.0,57.38,3.54,5.17
DRS Thies,Joal-Fadiouth,2022-02-01,23.63,29.37,19.54,0.69,53.31,3.88,6.15
DRS Thies,Joal-Fadiouth,2022-03-01,22.27,29.03,18.09,3.7,60.45,3.99,6.56
DRS Thies,Joal-Fadiouth,2022-04-01,23.34,29.92,19.46,0.2,66.19,3.72,7.06
DRS Thies,Joal-Fadiouth,2022-05-01,24.75,29.27,21.92,26.07,75.21,3.3,6.83
DRS Thies,Joal-Fadiouth,2022-06-01,26.78,29.02,25.13,102.32,80.48,3.45,6.21
DRS Thies,Joal-Fadiouth,2022-07-01,27.72,29.31,26.54,122.47,80.13,4.0,5.83
DRS Thies,Joal-Fadiouth,2022-08-01,27.82,29.08,26.86,263.48,83.14,3.8,4.88
DRS Thies,Joal-Fadiouth,2022-09-01,27.81,29.12,26.78,246.87,82.9,3.1,5.53
DRS Thies,Joal-Fadiouth,2022-10-01,28.21,30.02,26.66,114.97,78.44,2.23,5.66
DRS Thies,Joal-Fadiouth,2022-11-01,26.65,30.22,23.34,2.66,64.47,2.53,5.28
DRS Thies,Joal-Fadiouth,2022-12-01,24.51,28.8,20.77,2.73,64.63,3.08,5.44
DRS Thies,Joal-Fadiouth,2023-01-01,23.08,27.41,19.41,1.41,58.04,3.56,5.16
DRS Thies,Joal-Fadiouth,2023-02-01,22.62,29.47,18.49,0.31,59.58,3.73,5.66
DRS Thies,Joal-Fadiouth,2023-03-01,24.19,31.15,20.36,1.62,64.95,3.02,6.84
DRS Thies,Joal-Fadiouth,2023-04-01,24.83,30.77,21.36,0.3,67.86,3.58,7.05
DRS Thies,Joal-Fadiouth,2023-05-01,26.42,30.77,23.61,1.18,72.11,3.37,6.63
DRS Thies,Joal-Fadiouth,2023-06-01,27.61,30.19,25.74,22.88,76.88,4.0,6.62
DRS Thies,Joal-Fadiouth,2023-07-01,28.44,29.87,27.3,177.32,80.48,3.28,5.97
DRS Thies,Joal-Fadiouth,2023-08-01,28.27,29.52,27.32,294.45,83.7,3.61,5.46
DRS Thies,Joal-Fadiouth,2023-09-01,28.55,29.8,27.51,184.89,81.59,2.57,5.59
DRS Thies,Joal-Fadiouth,2023-10-01,28.85,30.39,27.57,53.87,78.18,2.32,5.59
DRS Thies,Joal-Fadiouth,2023-11-01,27.23,31.19,23.85,2.08,67.05,2.77,5.68
DRS Thies,Joal-Fadiouth,2023-12-01,24.51,29.09,20.5,2.23,57.49,3.22,5.24
DRS Thies,Joal-Fadiouth,2024-01-01,24.44,29.3,20.42,4.25,58.13,3.18,5.32
DRS Thies,Joal-Fadiouth,2024-02-01,25.54,31.86,21.03,0.44,52.51,3.35,5.99
DRS Thies,Joal-Fadiouth,2024-03-01,23.07,29.73,19.26,0.04,67.45,3.83,6.6
DRS Thies,Joal-Fadiouth,2024-04-01,24.7,30.9,21.05,0.61,67.1,3.44,6.9
DRS Thies,Joal-Fadiouth,2024-05-01,26.12,30.81,23.25,1.07,72.74,3.61,6.74
DRS Thies,Joal-Fadiouth,2024-06-01,26.35,28.86,24.45,32.81,78.95,3.58,6.48
DRS Thies,Joal-Fadiouth,2024-07-01,27.74,29.16,26.62,142.56,82.52,3.84,5.53
DRS Thies,Joal-Fadiouth,2024-08-01,28.17,29.46,27.21,203.19,82.52,3.91,5.24
DRS Thies,Joal-Fadiouth,2024-09-01,28.12,29.6,27.0,250.65,82.53,3.25,4.77
DRS Thies,Joal-Fadiouth,2024-10-01,28.29,30.26,26.65,95.26,79.65,2.45,5.55
DRS Thies,Joal-Fadiouth,2024-11-01,27.96,31.65,24.73,0.25,69.27,2.21,5.64
DRS Thies,Joal-Fadiouth,2024-12-01,24.58,28.56,21.09,2.72,57.76,3.39,4.49
DRS Thies,Khombole,2021-01-01,21.26,28.32,16.35,0.46,52.27,3.84,5.45
DRS Thies,Khombole,2021-02-01,22.08,30.57,16.9,12.3,52.32,3.95,5.52
DRS Thies,Khombole,2021-03-01,22.29,30.72,17.13,3.66,63.08,4.39,6.91
DRS Thies,Khombole,2021-04-01,23.38,32.31,18.13,8.62,68.5,4.53,7.27
DRS Thies,Khombole,2021-05-01,24.08,31.41,19.3,3.67,68.66,4.22,6.85
DRS Thies,Khombole,2021-06-01,27.43,33.72,22.93,52.99,67.75,3.29,6.24
DRS Thies,Khombole,2021-07-01,28.09,33.17,24.35,16.53,68.52,3.21,6.31
DRS Thies,Khombole,2021-08-01,27.89,31.17,25.29,262.92,79.03,2.39,5.61
DRS Thies,Khombole,2021-09-01,27.94,31.4,25.32,177.11,81.57,1.89,5.91
DRS Thies,Khombole,2021-10-01,27.73,32.09,24.45,38.53,75.42,1.97,5.47
DRS Thies,Khombole,2021-11-01,26.68,32.33,22.7,11.57,66.98,2.56,5.43
DRS Thies,Khombole,2021-12-01,24.74,31.5,19.66,8.7,50.8,3.0,4.73
DRS Thies,Khombole,2022-01-01,24.22,31.41,18.89,9.41,48.33,3.63,5.17
DRS Thies,Khombole,2022-02-01,23.61,31.52,18.02,8.51,46.47,4.37,6.15
DRS Thies,Khombole,2022-03-01,22.25,31.09,16.79,13.45,59.55,4.74,6.56
DRS Thies,Khombole,2022-04-01,23.66,32.32,18.3,2.49,64.33,4.84,7.06
DRS Thies,Khombole,2022-05-01,26.43,34.77,20.93,10.89,63.42,3.65,6.83
DRS Thies,Khombole,2022-06-01,28.24,34.48,23.87,44.41,66.93,3.38,6.21
DRS Thies,Khombole,2022-07-01,28.2,32.66,25.01,107.89,72.0,3.35,5.83
DRS Thies,Khombole,2022-08-01,27.92,31.06,25.44,172.68,78.65,2.76,4.88
DRS Thies,Khombole,2022-09-01,27.77,31.01,25.35,156.25,81.9,2.21,5.53
DRS Thies,Khombole,2022-10-01,27.86,31.9,24.7,60.13,76.5,1.75,5.66
DRS Thies,Khombole,2022-11-01,25.73,32.36,20.42,1.37,56.15,2.25,5.28
DRS Thies,Khombole,2022-12-01,24.33,31.64,18.73,4.54,53.08,3.13,5.44
DRS Thies,Khombole,2023-01-01,23.33,30.79,17.82,21.14,45.49,3.69,5.16
DRS Thies,Khombole,2023-02-01,22.34,30.88,17.24,12.17,58.84,4.67,5.66
DRS Thies,Khombole,2023-03-01,25.89,35.72,19.28,2.71,52.96,3.63,6.84
DRS Thies,Khombole,2023-04-01,25.62,34.02,20.37,6.66,61.58,4.43,7.05
DRS Thies,Khombole,2023-05-01,27.67,35.27,22.6,5.43,61.66,4.22,6.63
DRS Thies,Khombole,2023-06-01,28.54,34.73,24.29,8.96,66.6,3.92,6.62
DRS Thies,Khombole,2023-07-01,28.99,32.85,25.96,197.09,73.22,2.71,5.97
DRS Thies,Khombole,2023-08-01,28.11,31.16,25.73,303.28,81.49,2.72,5.46
DRS Thies,Khombole,2023-09-01,27.87,30.71,25.68,185.33,83.94,1.96,5.59
DRS Thies,Khombole,2023-10-01,28.06,31.56,25.36,33.94,79.69,1.71,5.59
DRS Thies,Khombole,2023-11-01,25.28,31.75,20.55,3.64,67.13,2.41,5.68
DRS Thies,Khombole,2023-12-01,23.46,31.18,17.91,10.92,51.67,3.18,5.24
DRS Thies,Khombole,2024-01-01,23.9,32.04,18.12,7.16,49.0,3.04,5.32
DRS Thies,Khombole,2024-02-01,25.57,34.87,19.02,1.07,42.12,3.73,5.99
DRS Thies,Khombole,2024-03-01,23.23,31.93,17.95,0.07,66.03,4.29,6.6
DRS Thies,Khombole,2024-04-01,25.94,34.79,20.15,0.61,59.61,4.4,6.9
DRS Thies,Khombole,2024-05-01,27.13,35.29,21.74,1.7,63.32,4.06,6.74
DRS Thies,Khombole,2024-06-01,27.34,33.36,22.94,37.1,67.96,3.65,6.48
DRS Thies,Khombole,2024-07-01,28.27,32.36,25.13,118.98,74.73,3.28,5.53
DRS Thies,Khombole,2024-08-01,28.54,32.04,25.96,96.11,77.39,3.01,5.24
DRS Thies,Khombole,2024-09-01,28.05,31.49,25.49,259.11,79.41,2.5,4.77
DRS Thies,Khombole,2024-10-01,27.93,32.04,24.7,82.29,77.05,1.94,5.55
DRS Thies,Khombole,2024-11-01,26.54,33.29,21.19,1.51,60.23,2.36,5.64
DRS Thies,Khombole,2024-12-01,24.02,30.54,19.03,0.84,46.35,3.39,4.49
DRS Thies,Mbour,2021-01-01,22.52,30.54,16.72,0.1,45.59,3.82,5.45
DRS Thies,Mbour,2021-02-01,23.63,32.93,17.51,4.68,44.03,3.89,5.52
DRS Thies,Mbour,2021-03-01,23.84,33.49,17.48,1.82,54.95,4.23,6.91
DRS Thies,Mbour,2021-04-01,25.22,35.53,18.63,1.57,59.44,4.1,7.27
DRS Thies,Mbour,2021-05-01,25.41,34.03,19.74,2.11,62.51,3.96,6.85
DRS Thies,Mbour,2021-06-01,27.78,33.82,23.46,28.37,67.05,3.15,6.24
DRS Thies,Mbour,2021-07-01,28.26,32.83,24.9,29.37,69.49,3.1,6.31
DRS Thies,Mbour,2021-08-01,27.66,30.78,25.33,248.57,81.24,2.44,5.61
DRS Thies,Mbour,2021-09-01,27.83,31.04,25.39,198.13,82.83,1.86,5.91
DRS Thies,Mbour,2021-10-01,27.87,32.19,24.64,52.53,76.64,1.91,5.47
DRS Thies,Mbour,2021-11-01,27.15,33.27,22.76,5.51,66.61,2.37,5.43
DRS Thies,Mbour,2021-12-01,25.37,32.53,19.81,7.21,49.41,2.86,4.73
DRS Thies,Mbour,2022-01-01,24.81,32.4,18.98,3.96,45.45,3.48,5.17
DRS Thies,Mbour,2022-02-01,24.4,32.84,18.2,3.96,41.42,4.13,6.15
DRS Thies,Mbour,2022-03-01,23.78,33.63,17.24,6.31,51.14,4.51,6.56
DRS Thies,Mbour,2022-04-01,25.37,35.23,18.77,0.43,55.64,4.48,7.06
DRS Thies,Mbour,2022-05-01,27.04,35.78,21.13,22.29,61.39,3.42,6.83
DRS Thies,Mbour,2022-06-01,28.0,33.39,24.13,69.79,70.13,3.2,6.21
DRS Thies,Mbour,2022-07-01,28.2,32.11,25.36,104.12,74.01,3.28,5.83
DRS Thies,Mbour,2022-08-01,27.73,30.62,25.58,208.86,81.16,2.78,4.88
DRS Thies,Mbour,2022-09-01,27.53,30.43,25.38,210.32,83.72,2.27,5.53
DRS Thies,Mbour,2022-10-01,27.68,31.45,24.67,89.55,79.08,1.67,5.66
DRS Thies,Mbour,2022-11-01,25.67,32.33,20.18,2.07,58.34,2.14,5.28
DRS Thies,Mbour,2022-12-01,24.24,31.79,18.32,4.25,54.81,2.84,5.44
DRS Thies,Mbour,2023-01-01,23.46,31.11,17.58,7.13,45.53,3.44,5.16
DRS Thies,Mbour,2023-02-01,23.76,33.06,17.59,2.67,50.79,4.34,5.66
DRS Thies,Mbour,2023-03-01,26.35,36.52,19.41,0.89,50.42,3.27,6.84
DRS Thies,Mbour,2023-04-01,26.79,35.88,20.73,1.94,55.96,4.08,7.05
DRS Thies,Mbour,2023-05-01,28.5,36.52,22.95,1.77,58.31,3.73,6.63
DRS Thies,Mbour,2023-06-01,28.93,35.0,24.73,10.16,65.78,3.71,6.62
DRS Thies,Mbour,2023-07-01,28.81,32.37,26.14,150.5,75.41,2.6,5.97
DRS Thies,Mbour,2023-08-01,28.1,31.02,25.95,269.57,82.5,2.73,5.46
DRS Thies,Mbour,2023-09-01,27.97,30.79,25.81,186.79,83.96,1.9,5.59
DRS Thies,Mbour,2023-10-01,28.18,31.66,25.53,41.41,79.99,1.66,5.59
DRS Thies,Mbour,2023-11-01,26.08,33.25,20.68,1.99,64.33,2.33,5.68
DRS Thies,Mbour,2023-12-01,24.04,32.17,17.85,5.21,48.85,3.0,5.24
DRS Thies,Mbour,2024-01-01,24.43,32.91,18.13,3.55,47.2,2.98,5.32
DRS Thies,Mbour,2024-02-01,26.34,35.82,19.28,0.5,38.81,3.47,5.99
DRS Thies,Mbour,2024-03-01,24.69,34.55,18.34,0.03,58.03,4.18,6.6
DRS Thies,Mbour,2024-04-01,26.97,36.67,20.43,0.32,54.66,3.99,6.9
DRS Thies,Mbour,2024-05-01,28.17,36.9,22.29,0.67,59.32,3.76,6.74
DRS Thies,Mbour,2024-06-01,27.53,33.33,23.24,40.97,68.54,3.43,6.48
DRS Thies,Mbour,2024-07-01,28.11,31.65,25.43,101.02,77.33,3.17,5.53
DRS Thies,Mbour,2024-08-01,28.26,31.36,26.06,136.2,79.89,2.99,5.24
DRS Thies,Mbour,2024-09-01,27.99,31.21,25.64,239.65,81.4,2.43,4.77
DRS Thies,Mbour,2024-10-01,27.94,32.01,24.74,82.45,78.45,1.88,5.55
DRS Thies,Mbour,2024-11-01,27.49,34.38,21.91,0.45,61.27,2.04,5.64
DRS Thies,Mbour,2024-12-01,24.59,31.52,19.18,0.33,45.34,3.21,4.49
DRS Thies,Mekhe,2021-01-01,21.26,28.32,16.35,0.46,52.27,3.84,4.98
DRS Thies,Mekhe,2021-02-01,22.08,30.57,16.9,12.3,52.32,3.95,5.42
DRS Thies,Mekhe,2021-03-01,22.29,30.72,17.13,3.66,63.08,4.39,6.79
DRS Thies,Mekhe,2021-04-01,23.38,32.31,18.13,8.62,68.5,4.53,7.25
DRS Thies,Mekhe,2021-05-01,24.08,31.41,19.3,3.67,68.66,4.22,6.64
DRS Thies,Mekhe,2021-06-01,27.43,33.72,22.93,52.99,67.75,3.29,6.1
DRS Thies,Mekhe,2021-07-01,28.09,33.17,24.35,16.53,68.52,3.21,5.88
DRS Thies,Mekhe,2021-08-01,27.89,31.17,25.29,262.92,79.03,2.39,5.46
DRS Thies,Mekhe,2021-09-01,27.94,31.4,25.32,177.11,81.57,1.89,5.75
DRS Thies,Mekhe,2021-10-01,27.73,32.09,24.45,38.53,75.42,1.97,5.35
DRS Thies,Mekhe,2021-11-01,26.68,32.33,22.7,11.57,66.98,2.56,5.03
DRS Thies,Mekhe,2021-12-01,24.74,31.5,19.66,8.7,50.8,3.0,4.12
DRS Thies,Mekhe,2022-01-01,24.22,31.41,18.89,9.41,48.33,3.63,4.71
DRS Thies,Mekhe,2022-02-01,23.61,31.52,18.02,8.51,46.47,4.37,5.84
DRS Thies,Mekhe,2022-03-01,22.25,31.09,16.79,13.45,59.55,4.74,6.64
DRS Thies,Mekhe,2022-04-01,23.66,32.32,18.3,2.49,64.33,4.84,7.01
DRS Thies,Mekhe,2022-05-01,26.43,34.77,20.93,10.89,63.42,3.65,6.59
DRS Thies,Mekhe,2022-06-01,28.24,34.48,23.87,44.41,66.93,3.38,5.88
DRS Thies,Mekhe,2022-07-01,28.2,32.66,25.01,107.89,72.0,3.35,5.7
DRS Thies,Mekhe,2022-08-01,27.92,31.06,25.44,172.68,78.65,2.76,5.54
DRS Thies,Mekhe,2022-09-01,27.77,31.01,25.35,156.25,81.9,2.21,5.44
DRS Thies,Mekhe,2022-10-01,27.86,31.9,24.7,60.13,76.5,1.75,5.42
DRS Thies,Mekhe,2022-11-01,25.73,32.36,20.42,1.37,56.15,2.25,5.23
DRS Thies,Mekhe,2022-12-01,24.33,31.64,18.73,4.54,53.08,3.13,5.45
DRS Thies,Mekhe,2023-01-01,23.33,30.79,17.82,21.14,45.49,3.69,4.96
DRS Thies,Mekhe,2023-02-01,22.34,30.88,17.24,12.17,58.84,4.67,5.33
DRS Thies,Mekhe,2023-03-01,25.89,35.72,19.28,2.71,52.96,3.63,6.77
DRS Thies,Mekhe,2023-04-01,25.62,34.02,20.37,6.66,61.58,4.43,6.84
DRS Thies,Mekhe,2023-05-01,27.67,35.27,22.6,5.43,61.66,4.22,6.61
DRS Thies,Mekhe,2023-06-01,28.54,34.73,24.29,8.96,66.6,3.92,6.8
DRS Thies,Mekhe,2023-07-01,28.99,32.85,25.96,197.09,73.22,2.71,5.62
DRS Thies,Mekhe,2023-08-01,28.11,31.16,25.73,303.28,81.49,2.72,5.84
DRS Thies,Mekhe,2023-09-01,27.87,30.71,25.68,185.33,83.94,1.96,5.7
DRS Thies,Mekhe,2023-10-01,28.06,31.56,25.36,33.94,79.69,1.71,5.67
DRS Thies,Mekhe,2023-11-01,25.28,31.75,20.55,3.64,67.13,2.41,5.49
DRS Thies,Mekhe,2023-12-01,23.46,31.18,17.91,10.92,51.67,3.18,5.03
DRS Thies,Mekhe,2024-01-01,23.9,32.04,18.12,7.16,49.0,3.04,5.07
DRS Thies,Mekhe,2024-02-01,25.57,34.87,19.02,1.07,42.12,3.73,5.9
DRS Thies,Mekhe,2024-03-01,23.23,31.93,17.95,0.07,66.03,4.29,6.79
DRS Thies,Mekhe,2024-04-01,25.94,34.79,20.15,0.61,59.61,4.4,6.81
DRS Thies,Mekhe,2024-05-01,27.13,35.29,21.74,1.7,63.32,4.06,6.92
DRS Thies,Mekhe,2024-06-01,27.34,33.36,22.94,37.1,67.96,3.65,6.34
DRS Thies,Mekhe,2024-07-01,28.27,32.36,25.13,118.98,74.73,3.28,5.69
DRS Thies,Mekhe,2024-08-01,28.54,32.04,25.96,96.11,77.39,3.01,5.49
DRS Thies,Mekhe,2024-09-01,28.05,31.49,25.49,259.11,79.41,2.5,5.23
DRS Thies,Mekhe,2024-10-01,27.93,32.04,24.7,82.29,77.05,1.94,5.36
DRS Thies,Mekhe,2024-11-01,26.54,33.29,21.19,1.51,60.23,2.36,5.52
DRS Thies,Mekhe,2024-12-01,24.02,30.54,19.03,0.84,46.35,3.39,4.28
DRS Thies,Popenguine,2021-01-01,22.52,30.54,16.72,0.1,45.59,3.82,5.13
DRS Thies,Popenguine,2021-02-01,23.63,32.93,17.51,4.68,44.03,3.89,5.25
DRS Thies,Popenguine,2021-03-01,23.84,33.49,17.48,1.82,54.95,4.23,6.81
DRS Thies,Popenguine,2021-04-01,25.22,35.53,18.63,1.57,59.44,4.1,7.11
DRS Thies,Popenguine,2021-05-01,25.41,34.03,19.74,2.11,62.51,3.96,6.59
DRS Thies,Popenguine,2021-06-01,27.78,33.82,23.46,28.37,67.05,3.15,5.9
DRS Thies,Popenguine,2021-07-01,28.26,32.83,24.9,29.37,69.49,3.1,5.92
DRS Thies,Popenguine,2021-08-01,27.66,30.78,25.33,248.57,81.24,2.44,5.32
DRS Thies,Popenguine,2021-09-01,27.83,31.04,25.39,198.13,82.83,1.86,5.81
DRS Thies,Popenguine,2021-10-01,27.87,32.19,24.64,52.53,76.64,1.91,5.32
DRS Thies,Popenguine,2021-11-01,27.15,33.27,22.76,5.51,66.61,2.37,5.22
DRS Thies,Popenguine,2021-12-01,25.37,32.53,19.81,7.21,49.41,2.86,4.35
DRS Thies,Popenguine,2022-01-01,24.81,32.4,18.98,3.96,45.45,3.48,4.85
DRS Thies,Popenguine,2022-02-01,24.4,32.84,18.2,3.96,41.42,4.13,5.97
DRS Thies,Popenguine,2022-03-01,23.78,33.63,17.24,6.31,51.14,4.51,6.46
DRS Thies,Popenguine,2022-04-01,25.37,35.23,18.77,0.43,55.64,4.48,6.99
DRS Thies,Popenguine,2022-05-01,27.04,35.78,21.13,22.29,61.39,3.42,6.58
DRS Thies,Popenguine,2022-06-01,28.0,33.39,24.13,69.79,70.13,3.2,5.98
DRS Thies,Popenguine,2022-07-01,28.2,32.11,25.36,104.12,74.01,3.28,5.59
DRS Thies,Popenguine,2022-08-01,27.73,30.62,25.58,208.86,81.16,2.78,5.31
DRS Thies,Popenguine,2022-09-01,27.53,30.43,25.38,210.32,83.72,2.27,5.36
DRS Thies,Popenguine,2022-10-01,27.68,31.45,24.67,89.55,79.08,1.67,5.46
DRS Thies,Popenguine,2022-11-01,25.67,32.33,20.18,2.07,58.34,2.14,5.08
DRS Thies,Popenguine,2022-12-01,24.24,31.79,18.32,4.25,54.81,2.84,5.38
DRS Thies,Popenguine,2023-01-01,23.46,31.11,17.58,7.13,45.53,3.44,4.94
DRS Thies,Popenguine,2023-02-01,23.76,33.06,17.59,2.67,50.79,4.34,5.48
DRS Thies,Popenguine,2023-03-01,26.35,36.52,19.41,0.89,50.42,3.27,6.82
DRS Thies,Popenguine,2023-04-01,26.79,35.88,20.73,1.94,55.96,4.08,6.8
DRS Thies,Popenguine,2023-05-01,28.5,36.52,22.95,1.77,58.31,3.73,6.52
DRS Thies,Popenguine,2023-06-01,28.93,35.0,24.73,10.16,65.78,3.71,6.63
DRS Thies,Popenguine,2023-07-01,28.81,32.37,26.14,150.5,75.41,2.6,5.71
DRS Thies,Popenguine,2023-08-01,28.1,31.02,25.95,269.57,82.5,2.73,5.4
DRS Thies,Popenguine,2023-09-01,27.97,30.79,25.81,186.79,83.96,1.9,5.45
DRS Thies,Popenguine,2023-10-01,28.18,31.66,25.53,41.41,79.99,1.66,5.5
DRS Thies,Popenguine,2023-11-01,26.08,33.25,20.68,1.99,64.33,2.33,5.53
DRS Thies,Popenguine,2023-12-01,24.04,32.17,17.85,5.21,48.85,3.0,5.12
DRS Thies,Popenguine,2024-01-01,24.43,32.91,18.13,3.55,47.2,2.98,5.15
DRS Thies,Popenguine,2024-02-01,26.34,35.82,19.28,0.5,38.81,3.47,5.79
DRS Thies,Popenguine,2024-03-01,24.69,34.55,18.34,0.03,58.03,4.18,6.67
DRS Thies,Popenguine,2024-04-01,26.97,36.67,20.43,0.32,54.66,3.99,6.87
DRS Thies,Popenguine,2024-05-01,28.17,36.9,22.29,0.67,59.32,3.76,6.76
DRS Thies,Popenguine,2024-06-01,27.53,33.33,23.24,40.97,68.54,3.43,6.26
DRS Thies,Popenguine,2024-07-01,28.11,31.65,25.43,101.02,77.33,3.17,5.43
DRS Thies,Popenguine,2024-08-01,28.26,31.36,26.06,136.2,79.89,2.99,5.23
DRS Thies,Popenguine,2024-09-01,27.99,31.21,25.64,239.65,81.4,2.43,4.95
DRS Thies,Popenguine,2024-10-01,27.94,32.01,24.74,82.45,78.45,1.88,5.21
DRS Thies,Popenguine,2024-11-01,27.49,34.38,21.91,0.45,61.27,2.04,5.49
DRS Thies,Popenguine,2024-12-01,24.59,31.52,19.18,0.33,45.34,3.21,4.29
DRS Thies,Pout,2021-01-01,21.26,28.32,16.35,0.46,52.27,3.84,5.13
DRS Thies,Pout,2021-02-01,22.08,30.57,16.9,12.3,52.32,3.95,5.25
DRS Thies,Pout,2021-03-01,22.29,30.72,17.13,3.66,63.08,4.39,6.81
